antecedents,consequents,support,confidence,lift
Shampoo,Sunscreen,0.0020238095238095236,0.09826589595375723,4.190017898535841
Face Wash,Trimmer Pro,0.002976190476190476,0.10822510822510822,4.189359028068705
Trimmer Pro,Face Wash,0.002976190476190476,0.1152073732718894,4.189359028068705
LED Desk Lamp,Air Fryer,0.002380952380952381,0.10256410256410257,4.182225541448843
Air Fryer,LED Desk Lamp,0.002380952380952381,0.09708737864077671,4.182225541448843
Running Shoes,Backpack,0.002142857142857143,0.09836065573770492,4.172876304023845
Backpack,Running Shoes,0.002142857142857143,0.09090909090909091,4.172876304023845
Face Wash,Perfume Pro,0.002976190476190476,0.10822510822510822,4.170141784820684
Perfume Pro,Face Wash,0.002976190476190476,0.1146788990825688,4.170141784820683
Ceramic Mug Set Pro,Electric Kettle Pro,0.002261904761904762,0.10160427807486631,4.163297247945741
Electric Kettle Pro,Ceramic Mug Set Pro,0.002261904761904762,0.09268292682926829,4.163297247945741
LED Desk Lamp Pro,Non-stick Pan,0.0025,0.09813084112149534,4.163126593033136
Non-stick Pan,LED Desk Lamp Pro,0.0025,0.10606060606060605,4.163126593033135
Water Bottle Pro,Dumbbell Set Pro,0.0027380952380952383,0.1074766355140187,4.16038589086524
Dumbbell Set Pro,Water Bottle Pro,0.0027380952380952383,0.10599078341013826,4.16038589086524
Yoga Mat Pro,Fitness Tracker Pro,0.002976190476190476,0.11682242990654206,4.158086488198954
Fitness Tracker Pro,Yoga Mat Pro,0.002976190476190476,0.1059322033898305,4.158086488198954
Leather Wallet Pro,Analog Watch Pro,0.002619047619047619,0.10232558139534884,4.152342433434446
Analog Watch Pro,Leather Wallet Pro,0.002619047619047619,0.10628019323671496,4.152342433434445
Sunglasses Pro,Running Shoes,0.002142857142857143,0.09045226130653268,4.151907076365434
Running Shoes,Sunglasses Pro,0.002142857142857143,0.09836065573770492,4.1519070763654335
Trimmer,Face Mask Pack,0.002380952380952381,0.09389671361502348,4.151223128243144
Face Mask Pack,Trimmer,0.002380952380952381,0.10526315789473685,4.151223128243144
Skipping Rope,Resistance Bands Pro,0.002976190476190476,0.1111111111111111,4.148148148148148
Resistance Bands Pro,Skipping Rope,0.002976190476190476,0.1111111111111111,4.148148148148148
Cotton T-Shirt,Leather Wallet Pro,0.002261904761904762,0.10614525139664804,4.147070287124854
Leather Wallet Pro,Cotton T-Shirt,0.002261904761904762,0.08837209302325581,4.147070287124854
Cotton T-Shirt Pro,Winter Hoodie,0.002380952380952381,0.09478672985781991,4.146919431279621
Winter Hoodie,Cotton T-Shirt Pro,0.002380952380952381,0.10416666666666667,4.1469194312796205
Ceramic Mug Set Pro,LED Desk Lamp,0.002142857142857143,0.09625668449197862,4.1464417935006175
LED Desk Lamp,Ceramic Mug Set Pro,0.002142857142857143,0.09230769230769231,4.1464417935006175
Art Supplies Kit Pro,Fiction Novel Pro,0.002142857142857143,0.09473684210526316,4.144736842105264
Fiction Novel Pro,Art Supplies Kit Pro,0.002142857142857143,0.09375,4.144736842105263
Body Lotion,Face Mask Pack Pro,0.0027380952380952383,0.10407239819004525,4.1431665630160195
Face Mask Pack Pro,Body Lotion,0.0027380952380952383,0.10900473933649289,4.1431665630160195
Puzzle Book Pro,Desk Organizer Pro,0.002380952380952381,0.09216589861751152,4.140072451267898
Desk Organizer Pro,Puzzle Book Pro,0.002380952380952381,0.10695187165775402,4.140072451267898
Bedsheet Set,Electric Kettle Pro,0.002380952380952381,0.10101010101010101,4.138950480413895
Bedsheet Set,Bedsheet Set Pro,0.002380952380952381,0.10101010101010101,4.138950480413895
Electric Kettle Pro,Bedsheet Set,0.002380952380952381,0.0975609756097561,4.138950480413895
Bedsheet Set Pro,Bedsheet Set,0.002380952380952381,0.0975609756097561,4.138950480413895
Wireless Mouse Pro,Phone Case,0.002380952380952381,0.10101010101010101,4.138950480413895
Phone Case,Wireless Mouse Pro,0.002380952380952381,0.0975609756097561,4.138950480413895
Yoga Mat,Football,0.0025,0.10194174757281553,4.1367665681722245
Football,Yoga Mat,0.0025,0.10144927536231885,4.1367665681722245
Face Mask Pack Pro,Face Wash,0.002857142857142857,0.11374407582938388,4.136148211977596
Face Wash,Face Mask Pack Pro,0.002857142857142857,0.10389610389610389,4.136148211977595
Sports Cap Pro,Denim Jacket,0.002976190476190476,0.10683760683760683,4.1356492969396195
Denim Jacket,Sports Cap Pro,0.002976190476190476,0.1152073732718894,4.1356492969396195
Dumbbell Set Pro,Skipping Rope,0.002857142857142857,0.11059907834101383,4.129032258064517
Skipping Rope,Dumbbell Set Pro,0.002857142857142857,0.10666666666666667,4.129032258064516
Skipping Rope,Water Bottle,0.002619047619047619,0.09777777777777778,4.127303182579565
Water Bottle,Skipping Rope,0.002619047619047619,0.11055276381909548,4.127303182579565
Analog Watch Pro,Leather Wallet,0.002142857142857143,0.08695652173913043,4.126750184229919
Leather Wallet,Analog Watch Pro,0.002142857142857143,0.1016949152542373,4.126750184229919
Desk Organizer Pro,Sketch Pens Pro,0.002261904761904762,0.10160427807486631,4.123072153762691
Sketch Pens Pro,Desk Organizer Pro,0.002261904761904762,0.09178743961352656,4.123072153762691
Sports Cap,Formal Shirt Pro,0.002380952380952381,0.10256410256410257,4.122193595877807
Sports Cap Pro,Formal Shirt Pro,0.002857142857142857,0.10256410256410256,4.122193595877806
Formal Shirt Pro,Sports Cap,0.002380952380952381,0.09569377990430622,4.122193595877806
Formal Shirt Pro,Sports Cap Pro,0.002857142857142857,0.11483253588516745,4.122193595877806
Bookmark Set,Art Supplies Kit,0.0025,0.10447761194029852,4.120243851166702
Art Supplies Kit,Bookmark Set,0.0025,0.09859154929577466,4.120243851166702
Laptop Stand,Webcam Pro,0.002380952380952381,0.09708737864077671,4.1188584877905265
Webcam Pro,Laptop Stand,0.002380952380952381,0.10101010101010101,4.1188584877905265
Dumbbell Set Pro,Gym Bag,0.002619047619047619,0.10138248847926266,4.114071996259934
Analog Watch Pro,Denim Jacket,0.002619047619047619,0.10628019323671496,4.114071996259934
Denim Jacket,Analog Watch Pro,0.002619047619047619,0.10138248847926266,4.114071996259934
Gym Bag,Dumbbell Set Pro,0.002619047619047619,0.10628019323671496,4.114071996259934
Football Pro,Gym Bag Pro,0.002976190476190476,0.11848341232227487,4.112647369864087
Gym Bag Pro,Football Pro,0.002976190476190476,0.10330578512396693,4.112647369864086
Webcam,Phone Case Pro,0.002619047619047619,0.10426540284360189,4.111875041719512
Phone Case Pro,Webcam,0.002619047619047619,0.10328638497652583,4.111875041719511
Sunglasses Pro,Formal Shirt,0.002619047619047619,0.11055276381909548,4.109040779116824
Formal Shirt,Sunglasses Pro,0.002619047619047619,0.09734513274336283,4.109040779116823
Formal Shirt Pro,Denim Jacket Pro,0.0027380952380952383,0.11004784688995216,4.108452950558214
Denim Jacket Pro,Formal Shirt Pro,0.0027380952380952383,0.10222222222222223,4.108452950558214
Skipping Rope Pro,Skipping Rope,0.0025,0.1099476439790576,4.1047120418848175
Skipping Rope Pro,Resistance Bands Pro,0.0025,0.1099476439790576,4.1047120418848175
Resistance Bands Pro,Skipping Rope Pro,0.0025,0.09333333333333334,4.104712041884817
Skipping Rope,Skipping Rope Pro,0.0025,0.09333333333333334,4.104712041884817
Lipstick,Moisturizer Pro,0.0027380952380952383,0.10798122065727701,4.104263590593335
Moisturizer Pro,Lipstick,0.0027380952380952383,0.10407239819004525,4.104263590593334
Leather Wallet Pro,Running Shoes Pro,0.0025,0.09767441860465116,4.102325581395349
Running Shoes Pro,Leather Wallet Pro,0.0025,0.10500000000000001,4.102325581395349
Knife Set,Ceramic Mug Set Pro,0.002380952380952381,0.09132420091324202,4.102263570434401
Ceramic Mug Set Pro,Knife Set,0.002380952380952381,0.10695187165775402,4.102263570434401
Laptop Stand Pro,Power Bank,0.0030952380952380953,0.11818181818181818,4.102178812922615
Power Bank,Laptop Stand Pro,0.0030952380952380953,0.10743801652892562,4.102178812922615
Cushion Cover Set Pro,Knife Set Pro,0.002380952380952381,0.10204081632653061,4.101161995898838
Cushion Cover Set Pro,Electric Kettle,0.002380952380952381,0.10204081632653061,4.101161995898838
Knife Set Pro,Cushion Cover Set Pro,0.002380952380952381,0.09569377990430622,4.1011619958988375
Electric Kettle,Cushion Cover Set Pro,0.002380952380952381,0.09569377990430622,4.1011619958988375
LED Desk Lamp Pro,Non-stick Pan Pro,0.0025,0.09813084112149534,4.100990375226671
Non-stick Pan Pro,LED Desk Lamp Pro,0.0025,0.10447761194029852,4.1009903752266705
Dumbbell Set Pro,Fitness Tracker Pro,0.002976190476190476,0.1152073732718894,4.100601421541826
Fitness Tracker Pro,Dumbbell Set Pro,0.002976190476190476,0.1059322033898305,4.100601421541826
Skipping Rope Pro,Fitness Tracker Pro,0.002619047619047619,0.11518324607329843,4.099742656846215
Fitness Tracker Pro,Skipping Rope Pro,0.002619047619047619,0.09322033898305083,4.099742656846215
Power Bank,Wireless Earbuds,0.0027380952380952383,0.09504132231404959,4.094087730451367
Fountain Pen Pro,Notebook Set Pro,0.0027380952380952383,0.09504132231404959,4.094087730451367
Wireless Earbuds,Power Bank,0.0027380952380952383,0.11794871794871795,4.094087730451367
Notebook Set Pro,Fountain Pen Pro,0.0027380952380952383,0.11794871794871795,4.094087730451367
Body Lotion Pro,Moisturizer Pro,0.0025,0.10769230769230768,4.0932822833275315
Moisturizer Pro,Body Lotion Pro,0.0025,0.09502262443438914,4.0932822833275315
Sports Cap,Running Shoes Pro,0.002261904761904762,0.09743589743589744,4.092307692307693
Running Shoes Pro,Sports Cap,0.002261904761904762,0.095,4.092307692307692
Sunscreen,Hair Dryer Pro,0.0025,0.1065989847715736,4.088728183019262
Hair Dryer Pro,Sunscreen,0.0025,0.0958904109589041,4.088728183019261
Storage Boxes Pro,Storage Boxes,0.002619047619047619,0.09734513274336283,4.0884955752212395
Storage Boxes,Storage Boxes Pro,0.002619047619047619,0.11,4.0884955752212395
Hair Dryer,Face Mask Pack,0.0020238095238095236,0.09239130434782608,4.084668192219679
Face Mask Pack,Hair Dryer,0.0020238095238095236,0.08947368421052632,4.084668192219679
Perfume Pro,Perfume,0.0027380952380952383,0.10550458715596331,4.084048535069548
Perfume,Perfume Pro,0.0027380952380952383,0.10599078341013826,4.084048535069548
Knife Set Pro,Ceramic Mug Set Pro,0.002261904761904762,0.0909090909090909,4.083616917841517
Ceramic Mug Set Pro,Knife Set Pro,0.002261904761904762,0.10160427807486631,4.083616917841517
Fiction Novel Pro,Puzzle Book,0.002619047619047619,0.11458333333333333,4.078389830508474
Puzzle Book,Fiction Novel Pro,0.002619047619047619,0.09322033898305083,4.078389830508474
Leather Wallet Pro,Backpack Pro,0.002857142857142857,0.11162790697674418,4.076845298281092
Backpack Pro,Leather Wallet Pro,0.002857142857142857,0.10434782608695652,4.076845298281092
Wireless Mouse,Bluetooth Speaker,0.002619047619047619,0.10476190476190475,4.0740740740740735
Bluetooth Speaker,Wireless Mouse,0.002619047619047619,0.10185185185185185,4.0740740740740735
Bluetooth Speaker Pro,Wireless Mouse,0.002619047619047619,0.10185185185185185,4.0740740740740735
Wireless Mouse,Bluetooth Speaker Pro,0.002619047619047619,0.10476190476190475,4.0740740740740735
Lipstick,Shampoo Pro,0.002619047619047619,0.10328638497652583,4.073265886398202
Shampoo Pro,Lipstick,0.002619047619047619,0.10328638497652583,4.073265886398202
Knife Set,Bedsheet Set,0.0025,0.0958904109589041,4.0680780406807795
Bedsheet Set,Knife Set,0.0025,0.10606060606060605,4.0680780406807795
Non-stick Pan,Knife Set,0.0025,0.10606060606060605,4.0680780406807795
Knife Set,Non-stick Pan,0.0025,0.0958904109589041,4.0680780406807795
Notebook Set,Planner Diary,0.0025,0.09333333333333334,4.062176165803109
Planner Diary,Notebook Set,0.0025,0.10880829015544041,4.062176165803109
Football,Cycling Gloves Pro,0.002380952380952381,0.09661835748792272,4.057971014492755
Cycling Gloves Pro,Football,0.002380952380952381,0.10000000000000002,4.057971014492754
Cushion Cover Set,Bedsheet Set Pro,0.002380952380952381,0.09900990099009903,4.0569910649601555
Bedsheet Set Pro,Cushion Cover Set,0.002380952380952381,0.0975609756097561,4.056991064960155
Skipping Rope Pro,Yoga Mat,0.002261904761904762,0.09947643979057591,4.056320845829309
Yoga Mat,Skipping Rope Pro,0.002261904761904762,0.09223300970873786,4.056320845829309
Gym Bag Pro,Yoga Mat Pro,0.002976190476190476,0.10330578512396693,4.054993434772534
Yoga Mat Pro,Gym Bag Pro,0.002976190476190476,0.11682242990654206,4.054993434772534
Cotton T-Shirt Pro,Leather Wallet,0.002142857142857143,0.08530805687203791,4.048517953249257
Leather Wallet,Cotton T-Shirt Pro,0.002142857142857143,0.1016949152542373,4.048517953249257
Bluetooth Speaker Pro,Smart Watch Pro,0.0027380952380952383,0.1064814814814815,4.0472599296128715
Smart Watch Pro,Bluetooth Speaker Pro,0.0027380952380952383,0.10407239819004525,4.047259929612871
Ceramic Mug Set Pro,Wall Clock Pro,0.002261904761904762,0.10160427807486631,4.0449096484780895
Wall Clock Pro,Ceramic Mug Set Pro,0.002261904761904762,0.0900473933649289,4.0449096484780895
Yoga Mat,Gym Bag Pro,0.002857142857142857,0.11650485436893204,4.043970151648881
Gym Bag Pro,Yoga Mat,0.002857142857142857,0.09917355371900827,4.043970151648881
Face Wash,Face Wash Pro,0.002619047619047619,0.09523809523809523,4.04040404040404
Face Wash Pro,Face Wash,0.002619047619047619,0.1111111111111111,4.04040404040404
Formal Shirt,Backpack Pro,0.002976190476190476,0.11061946902654868,4.040015390534822
Backpack Pro,Formal Shirt,0.002976190476190476,0.10869565217391304,4.040015390534821
Cycling Gloves,Football Pro,0.0025,0.10144927536231885,4.038738924376674
Football Pro,Cycling Gloves,0.0025,0.0995260663507109,4.038738924376674
Football Pro,Dumbbell Set Pro,0.002619047619047619,0.10426540284360189,4.036080110074912
Dumbbell Set Pro,Football Pro,0.002619047619047619,0.10138248847926266,4.036080110074911
Water Bottle Pro,Yoga Mat Pro,0.002619047619047619,0.102803738317757,4.035286924622238
Yoga Mat Pro,Water Bottle Pro,0.002619047619047619,0.102803738317757,4.035286924622238
Cushion Cover Set Pro,Ceramic Mug Set,0.002261904761904762,0.09693877551020408,4.0311173974540315
Ceramic Mug Set,Cushion Cover Set Pro,0.002261904761904762,0.09405940594059406,4.031117397454031
Non-stick Pan,Storage Boxes,0.002261904761904762,0.09595959595959595,4.03030303030303
Storage Boxes,Non-stick Pan,0.002261904761904762,0.095,4.03030303030303
LED Desk Lamp,Air Fryer Pro,0.0025,0.10769230769230768,4.02051282051282
Air Fryer Pro,LED Desk Lamp,0.0025,0.09333333333333334,4.02051282051282
Wireless Earbuds Pro,Power Bank Pro,0.0025,0.0995260663507109,4.019321910317171
Power Bank Pro,Wireless Earbuds Pro,0.0025,0.10096153846153846,4.019321910317171
Notebook Set Pro,Planner Diary,0.002142857142857143,0.09230769230769231,4.0175368672778005
Planner Diary,Notebook Set Pro,0.002142857142857143,0.09326424870466321,4.0175368672778
Mechanical Keyboard Pro,Wireless Mouse,0.0027380952380952383,0.10043668122270744,4.017467248908297
Wireless Mouse,Mechanical Keyboard Pro,0.0027380952380952383,0.10952380952380952,4.0174672489082965
Smart Watch,Bluetooth Speaker Pro,0.002619047619047619,0.10328638497652583,4.016692749087116
Bluetooth Speaker Pro,Smart Watch,0.002619047619047619,0.10185185185185185,4.016692749087115
Skipping Rope Pro,Fitness Tracker,0.002380952380952381,0.10471204188481677,4.0163522914724235
Fitness Tracker,Skipping Rope Pro,0.002380952380952381,0.09132420091324202,4.0163522914724235
Non-stick Pan Pro,Non-stick Pan,0.002261904761904762,0.0945273631840796,4.010251771445801
Non-stick Pan,Non-stick Pan Pro,0.002261904761904762,0.09595959595959595,4.010251771445801
Mechanical Keyboard,Laptop Stand Pro,0.0027380952380952383,0.10502283105022832,4.009962640099626
Laptop Stand Pro,Mechanical Keyboard,0.0027380952380952383,0.10454545454545455,4.009962640099626
Cotton T-Shirt,Winter Hoodie Pro,0.0020238095238095236,0.09497206703910614,4.008871171499958
Winter Hoodie Pro,Cotton T-Shirt,0.0020238095238095236,0.08542713567839195,4.008871171499957
Fiction Novel,Fountain Pen,0.0025,0.10344827586206896,4.004449388209121
Fountain Pen,Fiction Novel,0.0025,0.0967741935483871,4.004449388209121
Desk Organizer Pro,Sticky Notes,0.002142857142857143,0.09625668449197862,4.002753216498121
Sticky Notes,Desk Organizer Pro,0.002142857142857143,0.08910891089108912,4.002753216498121
Face Mask Pack,Moisturizer,0.002261904761904762,0.1,4.0
Moisturizer,Face Mask Pack,0.002261904761904762,0.09047619047619047,4.0
Art Supplies Kit,Puzzle Book Pro,0.002619047619047619,0.10328638497652583,3.9981826442526125
Puzzle Book Pro,Art Supplies Kit,0.002619047619047619,0.10138248847926266,3.9981826442526125
Sketch Pens Pro,Fiction Novel,0.002380952380952381,0.09661835748792272,3.9980009995002503
Fiction Novel,Sketch Pens Pro,0.002380952380952381,0.09852216748768473,3.99800099950025
Perfume,Hair Dryer,0.002261904761904762,0.08755760368663594,3.9971949509116405
Hair Dryer,Perfume,0.002261904761904762,0.10326086956521738,3.9971949509116405
Leather Wallet Pro,Denim Jacket Pro,0.0027380952380952383,0.10697674418604652,3.9937984496124037
Denim Jacket Pro,Leather Wallet Pro,0.0027380952380952383,0.10222222222222223,3.9937984496124033
Air Fryer Pro,Ceramic Mug Set Pro,0.002380952380952381,0.0888888888888889,3.9928698752228176
Ceramic Mug Set Pro,Air Fryer Pro,0.002380952380952381,0.10695187165775402,3.992869875222817
Dumbbell Set,Football,0.002142857142857143,0.09836065573770492,3.991446899501069
Football,Dumbbell Set,0.002142857142857143,0.08695652173913043,3.991446899501069
Shampoo,Hair Dryer Pro,0.002142857142857143,0.10404624277456649,3.9908147913532352
Hair Dryer Pro,Shampoo,0.002142857142857143,0.08219178082191782,3.9908147913532352
Wireless Earbuds,Bluetooth Speaker,0.002380952380952381,0.10256410256410257,3.9886039886039892
Bluetooth Speaker,Wireless Earbuds,0.002380952380952381,0.0925925925925926,3.988603988603989
Ceramic Mug Set Pro,LED Desk Lamp Pro,0.002261904761904762,0.10160427807486631,3.988205307611575
LED Desk Lamp Pro,Ceramic Mug Set Pro,0.002261904761904762,0.08878504672897196,3.9882053076115747
